itemcode,etfTabCode,itemname,nowVal,risefall,changeVal,changeRate,nav,threeMonthEarnRate,quant,amonut,marketSum,collected_at
069500,1,KODEX 200,105530,5,-835,-0.79,105743.0,9.0175,3571697,382031,237231,2026-07-27 01:14:49
360750,4,TIGER 미국S&P500,27105,2,140,0.52,26943.0,3.0375,5257053,142471,199290,2026-07-27 01:14:49
133690,4,TIGER 미국나스닥100,184340,5,-15,-0.01,182445.0,4.1782,302021,55699,111636,2026-07-27 01:14:49
379800,4,KODEX 미국S&P500,24715,2,130,0.53,24565.0,3.0598,3767290,93076,99947,2026-07-27 01:14:49
102110,1,TIGER 200,105550,5,-875,-0.82,105818.0,9.0563,599679,64204,97845,2026-07-27 01:14:49
396500,2,TIGER 반도체TOP10,34180,5,-270,-0.78,34196.0,-9.718,3505882,121740,89227,2026-07-27 01:14:49
379810,4,KODEX 미국나스닥100,27610,2,10,0.04,27325.0,4.2088,1337779,36951,88518,2026-07-27 01:14:49
488770,7,KODEX 머니마켓액티브,105045,2,10,0.01,105049.0,0.8206,176096,18497,77137,2026-07-27 01:14:49
278530,1,KODEX 200TR,38160,5,-305,-0.79,38186.0,8.9814,218625,8446,73897,2026-07-27 01:14:49
459580,6,KODEX CD금리액티브(합성),1075677,2,77,0.01,1075726.0,0.7093,194790,209531,67971,2026-07-27 01:14:49
381180,4,TIGER 미국필라델피아반도체나스닥,45920,5,-825,-1.76,45105.0,17.1838,776594,35736,61625,2026-07-27 01:14:49
122630,3,KODEX 레버리지,111640,5,-1750,-1.54,111892.0,2.8807,3697118,424115,55541,2026-07-27 01:14:49
498400,2,KODEX 200타겟위클리커버드콜,20270,5,-160,-0.78,20275.0,7.0574,1887159,38733,54486,2026-07-27 01:14:49
0167A0,2,SOL AI반도체TOP2플러스,16955,5,-230,-1.34,16979.0,26.1747,6342661,109375,54400,2026-07-27 01:14:49
091160,2,KODEX 반도체,121170,2,415,0.34,121234.0,1.0624,306624,37622,52648,2026-07-27 01:14:49
148020,1,RISE 200,106300,5,-745,-0.7,106469.0,8.8784,182127,19608,42892,2026-07-27 01:14:49
310970,1,TIGER MSCI Korea TR,47055,5,-90,-0.19,47032.0,9.8438,38376,1827,42726,2026-07-27 01:14:49
458730,4,TIGER 미국배당다우존스,15490,2,190,1.24,15466.0,4.299,656690,10147,41614,2026-07-27 01:14:49
229200,1,KODEX 코스닥150,12885,2,375,3.0,12912.0,-38.2837,8374935,108317,40820,2026-07-27 01:14:49
360200,4,ACE 미국S&P500,27400,2,140,0.51,27235.0,3.0622,149914,4107,40388,2026-07-27 01:14:49
0162Z0,7,RISE 삼성전자SK하이닉스채권혼합50,13130,5,-40,-0.3,13129.0,17.3777,3893460,51489,40270,2026-07-27 01:14:49
411060,5,ACE KRX금현물,26835,2,510,1.94,26904.0,-15.272,157201,4201,39474,2026-07-27 01:14:49
381170,4,TIGER 미국테크TOP10 INDXX,31060,2,225,0.73,30782.0,-3.4294,237659,7386,38017,2026-07-27 01:14:49
395160,2,KODEX AI반도체TOP2플러스,38285,5,-705,-1.81,38317.0,20.5205,1540741,60194,37711,2026-07-27 01:14:49
273130,6,KODEX 종합채권(AA-이상)액티브,109405,2,405,0.37,109363.0,-3.3646,4862,532,36692,2026-07-27 01:14:49
357870,6,TIGER CD금리투자KIS(합성),57815,2,5,0.01,57813.0,0.7142,58087,3358,35889,2026-07-27 01:14:49
423160,6,KODEX KOFR금리액티브(합성),110862,2,12,0.01,110832.0,0.6568,27817,3083,35339,2026-07-27 01:14:49
367380,4,ACE 미국나스닥100,31690,3,0,0.0,31365.0,4.1743,171284,5431,34764,2026-07-27 01:14:49
395270,2,HANARO Fn K-반도체,54150,5,-930,-1.69,54191.0,24.5775,466580,25762,34358,2026-07-27 01:14:49
0193T0,2,KODEX SK하이닉스단일종목레버리지,12900,5,-115,-0.88,12857.0,,56947284,751987,33214,2026-07-27 01:14:49
102780,2,KODEX 삼성그룹,24860,5,-260,-1.04,24876.0,11.8545,204751,5160,32591,2026-07-27 01:14:49
0043B0,6,TIGER 머니마켓액티브,103137,2,12,0.01,103139.0,0.8163,24258,2501,29643,2026-07-27 01:14:49
487240,2,KODEX AI전력핵심설비,34550,5,-665,-1.89,34579.0,-22.2756,792474,27901,29229,2026-07-27 01:14:49
233740,3,KODEX 코스닥150레버리지,6215,2,340,5.79,6229.0,-66.0797,34911791,218422,28117,2026-07-27 01:14:49
455890,6,RISE 머니마켓액티브,55285,3,0,0.0,55290.0,0.7655,60543,3347,27771,2026-07-27 01:14:49
481050,6,KODEX CD1년금리플러스액티브(합성),1023810,2,80,0.01,1023801.0,0.7321,8717,8924,26696,2026-07-27 01:14:49
139260,2,TIGER 200 IT,130600,5,-1920,-1.45,130727.0,23.7379,125007,16627,25598,2026-07-27 01:14:49
449170,6,TIGER KOFR금리액티브(합성),111440,2,10,0.01,111406.0,0.6321,31870,3551,24604,2026-07-27 01:14:49
426030,4,TIME 미국나스닥100액티브,47400,5,-1235,-2.54,46651.0,6.1899,512303,24316,24572,2026-07-27 01:14:49
161510,2,PLUS 고배당주,25445,2,195,0.77,25440.0,-6.9085,242239,6175,23969,2026-07-27 01:14:49
278540,1,KODEX MSCI Korea TR,37475,3,0,0.0,37445.0,9.8168,13758,521,22822,2026-07-27 01:14:49
456600,4,TIME 글로벌AI인공지능액티브,59045,5,-845,-1.41,58399.0,12.5328,108777,6449,22307,2026-07-27 01:14:49
486290,4,TIGER 미국나스닥100타겟데일리커버드콜,11015,5,-10,-0.09,10898.0,3.7918,654766,7214,21859,2026-07-27 01:14:49
472150,2,TIGER 배당커버드콜액티브,20635,5,-180,-0.86,20614.0,9.5042,1705459,35639,21694,2026-07-27 01:14:49
385540,6,RISE 종합채권(A-이상)액티브,102455,2,405,0.4,102433.0,-3.3938,87,8,21016,2026-07-27 01:14:49
284430,6,KODEX 200미국채혼합50,21090,2,35,0.17,21058.0,0.6762,221950,4702,20736,2026-07-27 01:14:49
0193W0,2,KODEX 삼성전자단일종목레버리지,12420,5,-10,-0.08,12412.0,,14703827,188093,20235,2026-07-27 01:14:49
292150,2,TIGER 코리아TOP10,37200,5,-230,-0.61,37163.0,9.8038,143241,5388,20032,2026-07-27 01:14:49
0195S0,2,TIGER SK하이닉스단일종목레버리지,10865,5,-125,-1.14,10855.0,,24265142,270026,19519,2026-07-27 01:14:49
214980,6,KODEX 단기채권PLUS,114540,3,0,0.0,114554.0,0.5205,13435,1538,18842,2026-07-27 01:14:49
294400,1,KIWOOM 200TR,138380,5,-905,-0.65,138398.0,9.0037,39305,5531,17713,2026-07-27 01:14:49
442580,4,PLUS 글로벌HBM반도체,104220,5,-1680,-1.59,102865.0,44.942,313169,32815,17665,2026-07-27 01:14:49
105190,1,ACE 200,105800,5,-770,-0.72,105954.0,8.7003,21750,2328,17404,2026-07-27 01:14:49
441640,4,KODEX 미국배당커버드콜액티브,13010,2,60,0.46,12991.0,2.3207,448426,5821,16744,2026-07-27 01:14:49
446770,4,ACE 글로벌반도체TOP4 Plus,81580,5,-310,-0.38,80810.0,20.0323,98695,8083,16683,2026-07-27 01:14:49
487230,4,KODEX 미국AI전력핵심인프라,22100,5,-590,-2.6,21707.0,-10.28,234909,5188,16520,2026-07-27 01:14:49
477080,6,RISE CD금리액티브(합성),107150,2,5,0.0,107151.0,0.6954,2670,286,15484,2026-07-27 01:14:49
453850,6,ACE 미국30년국채액티브(H),7302,2,52,0.72,7264.0,-2.8809,338137,2471,15458,2026-07-27 01:14:49
466920,2,SOL 조선TOP3플러스,28720,5,-520,-1.78,28765.0,-30.784,449582,13106,15365,2026-07-27 01:14:49
368590,4,RISE 미국나스닥100,30700,5,-5,-0.02,30379.0,4.3134,76423,2346,15350,2026-07-27 01:14:49
379780,4,RISE 미국S&P500,23635,2,115,0.49,23493.0,3.184,114794,2713,15315,2026-07-27 01:14:49
329200,2,TIGER 리츠부동산인프라,4087,2,52,1.29,4078.0,-16.8704,606186,2473,15081,2026-07-27 01:14:49
475630,7,TIGER CD1년금리액티브(합성),1072565,2,45,0.0,1072569.0,0.7354,10657,11430,15063,2026-07-27 01:14:49
305720,2,KODEX 2차전지산업,13215,5,-60,-0.45,13219.0,-36.7719,1320803,17629,14854,2026-07-27 01:14:49
0177N0,7,KODEX 삼성전자SK하이닉스채권혼합50,13840,3,0,0.0,13830.0,16.5502,1405329,19586,14421,2026-07-27 01:14:49
152100,1,PLUS 200,107465,5,-510,-0.47,107323.0,8.9189,37095,4024,14293,2026-07-27 01:14:49
315930,2,KODEX Top5PlusTR,79510,5,-195,-0.24,79496.0,15.1972,7800,626,13835,2026-07-27 01:14:49
390390,4,KODEX 미국반도체,56865,5,-610,-1.06,55966.0,15.3631,331744,18884,13591,2026-07-27 01:14:49
436140,6,SOL 종합채권(AA-이상)액티브,105735,2,535,0.51,105688.0,-3.3533,92,9,13453,2026-07-27 01:14:49
091230,2,TIGER 반도체,127710,2,350,0.27,127587.0,1.3411,105857,13660,13078,2026-07-27 01:14:49
157450,6,TIGER 단기통안채,112250,2,20,0.02,112256.0,0.5735,5359,601,13068,2026-07-27 01:14:49
448330,1,KODEX 삼성전자채권혼합,16870,2,45,0.27,16920.0,5.4346,254256,4307,12450,2026-07-27 01:14:49
438080,7,ACE 미국S&P500미국채혼합50액티브,14650,2,45,0.31,14617.0,1.0726,181729,2658,12321,2026-07-27 01:14:49
497570,4,TIGER 미국필라델피아AI반도체나스닥,23135,5,-205,-0.88,22777.0,13.7143,541615,12530,11984,2026-07-27 01:14:49
232080,1,TIGER 코스닥150,13150,2,400,3.14,13166.0,-38.2724,542905,7154,11956,2026-07-27 01:14:49
0072R0,5,TIGER KRX금현물,12790,2,200,1.59,12856.0,-15.2474,98812,1261,11837,2026-07-27 01:14:49
479080,6,1Q 머니마켓액티브,53570,2,5,0.01,53573.0,0.7902,11087,593,11009,2026-07-27 01:14:49
451540,6,TIGER 종합채권(AA-이상)액티브,52595,2,210,0.4,52586.0,-3.4912,284,14,10848,2026-07-27 01:14:49
0195R0,2,TIGER 삼성전자단일종목레버리지,11400,2,20,0.18,11406.0,,10146339,119146,10722,2026-07-27 01:14:49
494890,1,KODEX 200액티브,30530,5,-195,-0.63,30516.0,8.9789,14234,440,10716,2026-07-27 01:14:49
356540,6,ACE 종합채권(AA-이상)액티브,100815,2,435,0.43,100814.0,-3.2855,58,5,10487,2026-07-27 01:14:49
0183J0,4,TIGER 미국우주테크,7120,5,-220,-3.0,7034.0,-32.9375,1013839,7206,10427,2026-07-27 01:14:49
446720,4,SOL 미국배당다우존스,14200,2,180,1.28,14177.0,4.2088,161437,2285,10394,2026-07-27 01:14:49
449450,2,PLUS K방산,51740,5,-3435,-6.23,51648.0,-31.1374,158710,8359,10353,2026-07-27 01:14:49
469830,6,SOL 초단기채권액티브,54190,2,10,0.02,54184.0,0.7906,89311,4839,10322,2026-07-27 01:14:49
469150,2,ACE AI반도체TOP3+,54700,5,-275,-0.5,54743.0,-0.2048,287130,15898,10202,2026-07-27 01:14:49
445290,2,KODEX 로봇액티브,29005,2,490,1.72,29026.0,-15.9426,184032,5354,10181,2026-07-27 01:14:49
226490,1,KODEX 코스피,68495,5,-670,-0.97,68450.0,4.1058,79227,5489,10137,2026-07-27 01:14:49
465580,4,ACE 미국빅테크TOP7 Plus,23790,2,180,0.76,23581.0,-2.4381,172360,4101,10135,2026-07-27 01:14:49
479520,6,RISE KOFR금리액티브(합성),106065,5,-5,0.0,106045.0,0.6356,497,52,10092,2026-07-27 01:14:49
0139F0,6,TIGER 12월자동연장금융채(AA-이상)액티브,101735,2,30,0.03,101731.0,0.6033,1,0,9765,2026-07-27 01:14:49
0117L0,6,KODEX 26-12 금융채(AA-이상)액티브,10130,3,0,0.0,10126.0,0.6458,466,4,9760,2026-07-27 01:14:49
402970,4,ACE 미국배당다우존스,15730,2,215,1.39,15703.0,4.3688,111032,1744,9517,2026-07-27 01:14:49
495050,1,RISE 코리아밸류업,31850,5,-235,-0.73,31824.0,11.2562,57499,1852,9459,2026-07-27 01:14:49
449180,4,KODEX 미국S&P500(H),16685,2,105,0.63,16587.0,3.8177,171999,2873,9452,2026-07-27 01:14:49
237350,1,KODEX 코스피100,84625,5,-635,-0.74,84642.0,10.4841,101442,8707,9393,2026-07-27 01:14:49
0117V0,2,TIGER 코리아AI전력기기TOP3플러스,18100,5,-410,-2.22,18121.0,-22.6171,580106,10708,9312,2026-07-27 01:14:49
438100,7,ACE 미국나스닥100미국채혼합50액티브,15790,2,5,0.03,15738.0,1.6419,119129,1879,9300,2026-07-27 01:14:49
494300,4,KODEX 미국나스닥100데일리커버드콜OTM,9690,2,30,0.31,9590.0,-0.5891,439654,4259,9273,2026-07-27 01:14:49
455850,2,SOL AI반도체소부장,21515,2,75,0.35,21555.0,-29.0079,638227,13894,9112,2026-07-27 01:14:49
494310,2,KODEX 반도체레버리지,78750,2,265,0.34,78959.0,-16.1217,264924,21420,9096,2026-07-27 01:14:49
252670,3,KODEX 200선물인버스2X,104,2,2,1.96,104.0,-42.3729,2281916235,231744,8932,2026-07-27 01:14:49
295040,1,SOL 200TR,39540,5,-280,-0.7,39545.0,8.9764,24503,981,8837,2026-07-27 01:14:49
